Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary
Golbat,0.16432847474974308,-0.0068593543003013764,-0.14680716727809584,-0.24542621929801198,0.10984325842051526,0.7070008723160651,False
Oddish,-0.9704836778172914,-0.9417639404154597,-0.6353776435894438,0.06320864356222865,-0.25641152048691146,-1.3124789803021384,False
Gloom,-0.40307760153377414,-0.47431164735788056,-0.14680716727809584,0.37184350642246927,0.10984325842051526,-0.9758990048657711,False
Vileplume,0.16432847474974308,-0.0068593543003013764,0.3417633090332521,1.1434306635730709,0.6592254267816554,-0.6393190294294039,False
Paras,-1.3487543953396361,-0.3184942163386875,-0.6353776435894438,-0.8626959450184932,-0.6226662993943382,-1.480768968020322,False
Parasect,-0.40307760153377414,0.4605929387572778,0.17890648359613612,-0.3997436507281323,0.2929706478742286,-1.3124789803021384,False
Venonat,-0.40307760153377414,-0.7859465093962666,-0.7982344690265598,-1.0170133764486136,-0.6226662993943382,-0.8076090171475875,False
Venomoth,-0.024806884011429338,-0.47431164735788056,-0.4725208181523278,0.5261609378525895,0.10984325842051526,0.7070008723160651,False
Diglett,-2.2944311891454983,-0.7859465093962666,-1.6125185962121396,-1.171330807878734,-0.9889210783017649,0.8752908600342487,False
Dugtrio,-1.3487543953396361,-0.0068593543003013764,-0.7982344690265598,-0.7083785135883729,-0.0732841310331981,1.7167407986251668,False
Meowth,-1.1596190365784638,-1.0975813714346527,-1.2868049453379078,-1.0170133764486136,-1.1720484677554783,0.7070008723160651,False
Persian,-0.21394224277260174,-0.3184942163386875,-0.4725208181523278,-0.24542621929801198,-0.25641152048691146,1.5484508109069832,False
Psyduck,-0.7813483190561189,-0.8794369680077825,-0.8633771992014061,-0.24542621929801198,-0.8057936888480516,-0.47102904171122023,False
Golduck,0.3534638335109155,0.05546761810737585,0.11376375342128972,0.6804783692827099,0.2929706478742286,0.5387108845978815,False
Mankey,-1.1596190365784638,-0.0068593543003013764,-1.2868049453379078,-1.171330807878734,-0.9889210783017649,0.03384092144333063,False
Primeape,-0.21394224277260174,0.772227800795664,-0.4725208181523278,-0.3997436507281323,-0.0732841310331981,0.8752908600342487,False
Growlithe,-0.5922129602949465,-0.3184942163386875,-0.9610912944636757,-0.09110878786789166,-0.8057936888480516,-0.3027390539930366,False
Arcanine,0.7317345510332602,0.928045231814857,0.17890648359613612,0.8347958007128302,0.2929706478742286,0.8752908600342487,False
Poliwag,-1.1596190365784638,-0.9417639404154597,-1.1239481199007917,-1.0170133764486136,-1.1720484677554783,0.7070008723160651,False
Poliwhirl,-0.21394224277260174,-0.47431164735788056,-0.30966399271521183,-0.7083785135883729,-0.8057936888480516,0.7070008723160651,False
Poliwrath,0.7317345510332602,0.4605929387572778,0.667476959907484,-0.09110878786789166,0.6592254267816554,0.03384092144333063,False
Abra,-1.727025112861981,-1.8766685265306182,-1.9382322470863715,0.9891132321429505,-0.6226662993943382,0.7070008723160651,False
Kadabra,-1.1596190365784638,-1.409216233473039,-1.4496617707750237,1.4520655264333113,-0.0732841310331981,1.211870835470616,False
Alakazam,-0.5922129602949465,-0.9417639404154597,-0.9610912944636757,1.9150178207236723,0.8423528162353687,1.7167407986251668,False
AlakazamMega Alakazam,-0.5922129602949465,-0.9417639404154597,-0.30966399271521183,3.149557272164635,0.8423528162353687,2.7264807249342686,False
Machop,-0.024806884011429338,-0.0068593543003013764,-0.7982344690265598,-1.171330807878734,-1.3551758572091916,-1.1441889925839548,False
Machoke,0.3534638335109155,0.6164103697764709,-0.14680716727809584,-0.7083785135883729,-0.43953890994062483,-0.8076090171475875,False
Machamp,0.7317345510332602,1.5513149558916293,0.17890648359613612,-0.24542621929801198,0.476098037327942,-0.47102904171122023,False
Bellsprout,-0.7813483190561189,-0.16267678531949445,-1.2868049453379078,-0.09110878786789166,-1.538303246662905,-0.9758990048657711,False
Weepinbell,-0.21394224277260174,0.30477550773808476,-0.7982344690265598,0.37184350642246927,-0.9889210783017649,-0.47102904171122023,False
Victreebel,0.3534638335109155,0.772227800795664,-0.30966399271521183,0.8347958007128302,-0.0732841310331981,0.03384092144333063,False
Tentacool,-1.1596190365784638,-1.2533988024538458,-1.2868049453379078,-0.7083785135883729,1.0254802056890822,0.03384092144333063,False
Tentacruel,0.3534638335109155,-0.3184942163386875,-0.30966399271521183,0.21752607499234897,1.7579897635039357,1.0435808477524324,False
Geodude,-1.1596190365784638,-0.0068593543003013764,0.8303337853446,-1.3256482393088542,-1.538303246662905,-1.6490589557385056,False
Graveler,-0.5922129602949465,0.4605929387572778,1.3189042616559479,-0.8626959450184932,-0.9889210783017649,-1.1441889925839548,False
Golem,0.3534638335109155,1.239680093853243,1.807474737967296,-0.5540610821582526,-0.25641152048691146,-0.8076090171475875,False
Ponyta,-0.7813483190561189,0.1489580767188917,-0.6353776435894438,-0.24542621929801198,-0.25641152048691146,0.7070008723160651,False
Rapidash,-0.21394224277260174,0.6164103697764709,-0.14680716727809584,0.21752607499234897,0.2929706478742286,1.211870835470616,False
Slowpoke,0.7317345510332602,-0.47431164735788056,-0.30966399271521183,-1.0170133764486136,-1.1720484677554783,-1.8173489434566892,False
Slowbro,0.9208699097944326,-0.16267678531949445,1.156047436218832,0.8347958007128302,0.2929706478742286,-1.3124789803021384,False
SlowbroMega Slowbro,0.9208699097944326,-0.16267678531949445,3.436042992338456,1.760700389293552,0.2929706478742286,-1.3124789803021384,False
Magnemite,-1.727025112861981,-1.409216233473039,-0.14680716727809584,0.6804783692827099,-0.6226662993943382,-0.8076090171475875,False
Magneton,-0.7813483190561189,-0.6301290783770737,0.667476959907484,1.4520655264333113,-0.0732841310331981,0.03384092144333063,False
Farfetch'd,-0.7056941755516499,-0.47431164735788056,-0.6353776435894438,-0.4614706233001804,-0.3662879541591395,-0.3027390539930366,False
Doduo,-1.3487543953396361,0.1489580767188917,-0.9610912944636757,-1.171330807878734,-1.3551758572091916,0.20213090916151424,False
Dodrio,-0.40307760153377414,0.928045231814857,-0.14680716727809584,-0.3997436507281323,-0.43953890994062483,1.0435808477524324,False
Seel,-0.21394224277260174,-1.0975813714346527,-0.6353776435894438,-0.8626959450184932,-0.0732841310331981,-0.8076090171475875,False
Dewgong,0.7317345510332602,-0.3184942163386875,0.17890648359613612,-0.09110878786789166,0.8423528162353687,0.03384092144333063,False
Grimer,0.3534638335109155,-0.0068593543003013764,-0.7982344690265598,-1.0170133764486136,-0.8057936888480516,-1.480768968020322,False
Muk,1.2991406273167774,0.772227800795664,0.01604965815902014,-0.24542621929801198,1.0254802056890822,-0.6393190294294039,False
Shellder,-1.5378897541008085,-0.47431164735788056,0.8303337853446,-0.8626959450184932,-1.7214306361166185,-0.9758990048657711,False
Cloyster,-0.7813483190561189,0.4605929387572778,3.436042992338456,0.37184350642246927,-0.9889210783017649,0.03384092144333063,False
Gastly,-1.5378897541008085,-1.409216233473039,-1.4496617707750237,0.8347958007128302,-1.3551758572091916,0.37042089687969787,False
Haunter,-0.9704836778172914,-0.9417639404154597,-0.9610912944636757,1.2977480950031912,-0.6226662993943382,0.8752908600342487,False
Gengar,-0.40307760153377414,-0.47431164735788056,-0.4725208181523278,1.760700389293552,0.10984325842051526,1.3801608231887996,False
GengarMega Gengar,-0.40307760153377414,-0.47431164735788056,0.17890648359613612,2.9952398407345147,0.8423528162353687,2.0533207740615342,False
Onix,-1.3487543953396361,-1.0975813714346527,2.784615690589992,-1.3256482393088542,-0.9889210783017649,0.03384092144333063,False
Drowzee,-0.40307760153377414,-1.004090912823137,-0.9610912944636757,-0.9244229175905413,0.6592254267816554,-0.9085830097784976,False
Hypno,0.5425991922720879,-0.22500375772717165,-0.14680716727809584,0.0014816709901805283,1.5748623740502221,-0.06713307118757954,False
Krabby,-1.5378897541008085,0.772227800795664,0.5046201344703681,-1.4799656707389743,-1.7214306361166185,-0.6393190294294039,False
Kingler,-0.5922129602949465,1.5513149558916293,1.3189042616559479,-0.7083785135883729,-0.8057936888480516,0.20213090916151424,False
Voltorb,-1.1596190365784638,-1.565033664492232,-0.7982344690265598,-0.5540610821582526,-0.6226662993943382,1.0435808477524324,False
Electrode,-0.40307760153377414,-0.9417639404154597,-0.14680716727809584,0.21752607499234897,0.2929706478742286,2.3899007494979014,False
Exeggcute,-0.40307760153377414,-1.2533988024538458,0.17890648359613612,-0.3997436507281323,-0.9889210783017649,-0.9758990048657711,False
Exeggutor,0.9208699097944326,0.4605929387572778,0.3417633090332521,1.6063829578634317,-0.25641152048691146,-0.47102904171122023,False
Cubone,-0.7813483190561189,-0.9417639404154597,0.667476959907484,-1.0170133764486136,-0.8057936888480516,-1.1441889925839548,False
Marowak,-0.40307760153377414,-0.0068593543003013764,1.156047436218832,-0.7083785135883729,0.2929706478742286,-0.8076090171475875,False
Hitmonlee,-0.7813483190561189,1.239680093853243,-0.7005203737642902,-1.171330807878734,1.3917349845965088,0.6060268796851549,False
Hitmonchan,-0.7813483190561189,0.772227800795664,0.14633511850871292,-1.171330807878734,1.3917349845965088,0.23578890670515096,False
Lickitung,0.7317345510332602,-0.7859465093962666,0.01604965815902014,-0.3997436507281323,0.10984325842051526,-1.3124789803021384,False
Koffing,-1.1596190365784638,-0.47431164735788056,0.667476959907484,-0.3997436507281323,-0.9889210783017649,-1.1441889925839548,False
Weezing,-0.21394224277260174,0.30477550773808476,1.481761087093064,0.37184350642246927,-0.0732841310331981,-0.3027390539930366,False
Rhyhorn,0.3534638335109155,0.1489580767188917,0.667476959907484,-1.3256482393088542,-1.538303246662905,-1.480768968020322,False
Rhydon,1.2991406273167774,1.5513149558916293,1.481761087093064,-0.8626959450184932,-0.9889210783017649,-0.9758990048657711,False
Chansey,6.784066031390777,-2.3441208195881975,-2.2639458979606037,-1.171330807878734,1.2086075951427955,-0.6393190294294039,False
Tangela,-0.21394224277260174,-0.7859465093962666,1.3189042616559479,0.8347958007128302,-1.1720484677554783,-0.3027390539930366,False
Kangaskhan,1.2991406273167774,0.4605929387572778,0.17890648359613612,-1.0170133764486136,0.2929706478742286,0.7070008723160651,False
KangaskhanMega Kangaskhan,1.2991406273167774,1.3954975248724362,0.8303337853446,-0.3997436507281323,1.0254802056890822,1.0435808477524324,False
Horsea,-1.5378897541008085,-1.2533988024538458,-0.14680716727809584,-0.09110878786789166,-1.7214306361166185,-0.3027390539930366,False
Seadra,-0.5922129602949465,-0.47431164735788056,0.667476959907484,0.6804783692827099,-0.9889210783017649,0.5387108845978815,False
Goldeen,-0.9704836778172914,-0.41198467495020336,-0.4725208181523278,-1.171330807878734,-0.8057936888480516,-0.20176506136212644,False
Seaking,0.3534638335109155,0.36710248014576197,-0.30966399271521183,-0.24542621929801198,0.2929706478742286,-0.03347507364394282,False
Staryu,-1.5378897541008085,-1.0975813714346527,-0.6353776435894438,-0.09110878786789166,-0.6226662993943382,0.5387108845978815,False
Starmie,-0.40307760153377414,-0.16267678531949445,0.3417633090332521,0.8347958007128302,0.476098037327942,1.5484508109069832,False
Mr. Mime,-1.1596190365784638,-1.0975813714346527,-0.30966399271521183,0.8347958007128302,1.7579897635039357,0.7070008723160651,False
Scyther,-0.024806884011429338,0.928045231814857,0.17890648359613612,-0.5540610821582526,0.2929706478742286,1.211870835470616,False
Jynx,-0.21394224277260174,-0.9417639404154597,-1.2868049453379078,1.2977480950031912,0.8423528162353687,0.8752908600342487,False
Electabuzz,-0.21394224277260174,0.08663110431121446,-0.5702349134145974,0.6804783692827099,0.476098037327942,1.211870835470616,False
Magmar,-0.21394224277260174,0.4605929387572778,-0.5702349134145974,0.8347958007128302,0.476098037327942,0.8079748649469752,False
Pinsir,-0.21394224277260174,1.3954975248724362,0.8303337853446,-0.5540610821582526,-0.0732841310331981,0.5387108845978815,False
PinsirMega Pinsir,-0.21394224277260174,2.3304021109875945,1.481761087093064,-0.24542621929801198,0.6592254267816554,1.211870835470616,False
Tauros,0.16432847474974308,0.6164103697764709,0.667476959907484,-1.0170133764486136,-0.0732841310331981,1.3801608231887996,False
Magikarp,-1.9161604716231533,-2.1883033885690044,-0.6353776435894438,-1.788600533599215,-1.9045580255703318,0.37042089687969787,False
Gyarados,0.9208699097944326,1.3954975248724362,0.14633511850871292,-0.3997436507281323,1.0254802056890822,0.4040788944233346,False
GyaradosMega Gyarados,0.9208699097944326,2.3304021109875945,1.123476071131409,-0.09110878786789166,2.124244542411362,0.4040788944233346,False
Lapras,2.2448174211226393,0.1489580767188917,0.17890648359613612,0.37184350642246927,0.8423528162353687,-0.3027390539930366,False
Ditto,-0.8570024625605879,-1.004090912823137,-0.8633771992014061,-0.770105486160421,-0.8790446446295369,-0.7066350245166773,False
Eevee,-0.5922129602949465,-0.7859465093962666,-0.7982344690265598,-0.8626959450184932,-0.25641152048691146,-0.47102904171122023,False
Vaporeon,2.2448174211226393,-0.47431164735788056,-0.4725208181523278,1.1434306635730709,0.8423528162353687,-0.13444906627485298,False
Jolteon,-0.21394224277260174,-0.47431164735788056,-0.4725208181523278,1.1434306635730709,0.8423528162353687,2.0533207740615342,False
Flareon,-0.21394224277260174,1.5513149558916293,-0.4725208181523278,0.6804783692827099,1.3917349845965088,-0.13444906627485298,False
Porygon,-0.21394224277260174,-0.6301290783770737,-0.14680716727809584,0.37184350642246927,0.10984325842051526,-0.9758990048657711,False
Omanyte,-1.3487543953396361,-1.2533988024538458,0.8303337853446,0.5261609378525895,-0.6226662993943382,-1.1441889925839548,False
Omastar,-0.024806884011429338,-0.6301290783770737,1.6446179125301799,1.2977480950031912,-0.0732841310331981,-0.47102904171122023,False
Kabuto,-1.5378897541008085,-0.0068593543003013764,0.5046201344703681,-0.5540610821582526,-0.9889210783017649,-0.47102904171122023,False
Kabutops,-0.40307760153377414,1.08386266283405,0.993190610781716,-0.24542621929801198,-0.0732841310331981,0.37042089687969787,False
Aerodactyl,0.3534638335109155,0.772227800795664,-0.30966399271521183,-0.3997436507281323,0.10984325842051526,2.0533207740615342,False
AerodactylMega Aerodactyl,0.3534638335109155,1.7071323869108224,0.3417633090332521,-0.09110878786789166,0.8423528162353687,2.7264807249342686,False
Snorlax,3.379629573689674,0.928045231814857,-0.30966399271521183,-0.24542621929801198,1.3917349845965088,-1.3124789803021384,False
Articuno,0.7317345510332602,0.1489580767188917,0.8303337853446,0.6804783692827099,1.941117152957649,0.5387108845978815,True
Zapdos,0.7317345510332602,0.30477550773808476,0.3417633090332521,1.6063829578634317,0.6592254267816554,1.0435808477524324,True
Moltres,0.7317345510332602,0.6164103697764709,0.5046201344703681,1.6063829578634317,0.476098037327942,0.7070008723160651,True
Dratini,-1.1217919648262293,-0.5054751335617191,-0.9610912944636757,-0.7083785135883729,-0.8057936888480516,-0.6393190294294039,False
Dragonair,-0.36525052978153966,0.11779459051505307,-0.30966399271521183,-0.09110878786789166,-0.0732841310331981,0.03384092144333063,False
Dragonite,0.7695616227854948,1.6759689007069838,0.667476959907484,0.8347958007128302,1.0254802056890822,0.37042089687969787,False
Mewtwo,1.336967699069012,0.928045231814857,0.5046201344703681,2.5014240601581297,0.6592254267816554,2.0533207740615342,True
MewtwoMega Mewtwo X,1.336967699069012,3.421124128121946,0.8303337853446,2.5014240601581297,1.0254802056890822,2.0533207740615342,True
MewtwoMega Mewtwo Y,1.336967699069012,2.1745846799684014,-0.14680716727809584,3.735963511599092,1.7579897635039357,2.3899007494979014,True
Mew,1.110005268555605,0.6164103697764709,0.8303337853446,0.8347958007128302,1.0254802056890822,1.0435808477524324,False
Chikorita,-0.9704836778172914,-0.9729274266192983,-0.30966399271521183,-0.739241999874397,-0.25641152048691146,-0.8076090171475875,False
Bayleef,-0.40307760153377414,-0.5678021059693964,0.17890648359613612,-0.30715319187006007,0.2929706478742286,-0.3027390539930366,False
Meganium,0.3534638335109155,0.05546761810737585,0.8303337853446,0.31011653385042115,1.0254802056890822,0.37042089687969787,False
Cyndaquil,-1.1974461083306982,-0.8794369680077825,-1.0262340246385222,-0.3997436507281323,-0.8057936888480516,-0.13444906627485298,False
Quilava,-0.4787317450382431,-0.5054751335617191,-0.5376635483271742,0.21752607499234897,-0.25641152048691146,0.37042089687969787,False
Typhlosion,0.2778096900064465,0.11779459051505307,0.11376375342128972,1.1125671772870467,0.476098037327942,1.0435808477524324,False
Totodile,-0.7813483190561189,-0.47431164735788056,-0.34223535780263503,-0.8935594313045173,-0.8790446446295369,-0.8749250122348609,False
Croconaw,-0.21394224277260174,-0.0068593543003013764,0.17890648359613612,-0.4306071370141563,-0.32966247626839684,-0.37005504908031006,False
Feraligatr,0.5425991922720879,0.772227800795664,0.8303337853446,0.1866625887063249,0.40284708154645665,0.30310490179242444,False
Sentret,-1.3487543953396361,-1.0664178852308142,-1.3193763104253309,-1.171330807878734,-0.9889210783017649,-1.6490589557385056,False
Furret,0.5425991922720879,-0.13151329911565582,-0.34223535780263503,-0.8626959450184932,-0.6226662993943382,0.7070008723160651,False
Hoothoot,-0.40307760153377414,-1.565033664492232,-1.4496617707750237,-1.1404673215927097,-0.5860408215035955,-0.6393190294294039,False
Noctowl,1.110005268555605,-0.9417639404154597,-0.7982344690265598,0.09407212984825271,0.8789782941261114,0.03384092144333063,False
Ledyba,-1.1596190365784638,-1.8766685265306182,-1.4496617707750237,-1.0170133764486136,0.2929706478742286,-0.47102904171122023,False
Ledian,-0.5922129602949465,-1.409216233473039,-0.7982344690265598,-0.5540610821582526,1.3917349845965088,0.5387108845978815,False
Spinarak,-1.1596190365784638,-0.6301290783770737,-1.1239481199007917,-1.0170133764486136,-1.1720484677554783,-1.3124789803021384,False
Ariados,-0.024806884011429338,0.30477550773808476,-0.14680716727809584,-0.3997436507281323,-0.43953890994062483,-0.9758990048657711,False
Crobat,0.5425991922720879,0.30477550773808476,0.17890648359613612,-0.09110878786789166,0.2929706478742286,2.0533207740615342,False
Chinchou,0.16432847474974308,-1.3157257748615232,-1.189090850075638,-0.5231975958722285,-0.5860408215035955,-0.06713307118757954,False
Lanturn,2.055682062361467,-0.6924560507847508,-0.5376635483271742,0.09407212984825271,0.14646873631125792,-0.06713307118757954,False
Pichu,-1.9161604716231533,-1.2533988024538458,-1.9382322470863715,-1.171330807878734,-1.3551758572091916,-0.3027390539930366,False
Cleffa,-0.7813483190561189,-1.7208510955114251,-1.51480450094987,-0.8626959450184932,-0.6226662993943382,-1.8173489434566892,False
Igglybuff,0.7317345510332602,-1.565033664492232,-1.9382322470863715,-1.0170133764486136,-1.9045580255703318,-1.8173489434566892,False
Togepi,-1.3487543953396361,-1.8766685265306182,-0.30966399271521183,-1.0170133764486136,-0.25641152048691146,-1.6490589557385056,False
Togetic,-0.5922129602949465,-1.2533988024538458,0.3417633090332521,0.21752607499234897,1.2086075951427955,-0.9758990048657711,False
Natu,-1.1596190365784638,-0.9417639404154597,-0.9610912944636757,-0.09110878786789166,-0.9889210783017649,0.03384092144333063,False
Xatu,-0.21394224277260174,-0.16267678531949445,-0.14680716727809584,0.6804783692827099,-0.0732841310331981,0.8752908600342487,False
Mareep,-0.5922129602949465,-1.2533988024538458,-1.1239481199007917,-0.24542621929801198,-0.9889210783017649,-1.1441889925839548,False
Flaaffy,-0.024806884011429338,-0.7859465093962666,-0.6353776435894438,0.21752607499234897,-0.43953890994062483,-0.8076090171475875,False
Ampharos,0.7317345510332602,-0.16267678531949445,0.3417633090332521,1.2977480950031912,0.6592254267816554,-0.47102904171122023,False
AmpharosMega Ampharos,0.7317345510332602,0.4605929387572778,0.993190610781716,2.8409224093043943,1.3917349845965088,-0.8076090171475875,False
Bellossom,0.16432847474974308,-0.0068593543003013764,0.667476959907484,0.5261609378525895,1.0254802056890822,-0.6393190294294039,False
Marill,-0.024806884011429338,-1.8766685265306182,-0.7982344690265598,-1.6342831021690947,-0.8057936888480516,-0.9758990048657711,False
Azumarill,1.110005268555605,-0.9417639404154597,0.17890648359613612,-0.3997436507281323,0.2929706478742286,-0.6393190294294039,False
Sudowoodo,-0.024806884011429338,0.6164103697764709,1.3189042616559479,-1.3256482393088542,-0.25641152048691146,-1.3124789803021384,False
Politoed,0.7317345510332602,-0.16267678531949445,0.01604965815902014,0.5261609378525895,1.0254802056890822,0.03384092144333063,False
Hoppip,-1.3487543953396361,-1.409216233473039,-1.1239481199007917,-1.171330807878734,-0.6226662993943382,-0.6393190294294039,False
Skiploom,-0.5922129602949465,-1.0975813714346527,-0.7982344690265598,-0.8626959450184932,-0.25641152048691146,0.37042089687969787,False
Jumpluff,0.16432847474974308,-0.7859465093962666,-0.14680716727809584,-0.5540610821582526,0.8423528162353687,1.3801608231887996,False
Aipom,-0.5922129602949465,-0.3184942163386875,-0.6353776435894438,-1.0170133764486136,-0.6226662993943382,0.5387108845978815,False
Sunkern,-1.5378897541008085,-1.565033664492232,-1.4496617707750237,-1.3256482393088542,-1.538303246662905,-1.3124789803021384,False
Sunflora,0.16432847474974308,-0.16267678531949445,-0.6353776435894438,0.9891132321429505,0.476098037327942,-1.3124789803021384,False
Yanma,-0.21394224277260174,-0.47431164735788056,-0.9610912944636757,0.06320864356222865,-0.9889210783017649,0.8752908600342487,False
Wooper,-0.5922129602949465,-1.0975813714346527,-0.9610912944636757,-1.4799656707389743,-1.7214306361166185,-1.8173489434566892,False
Quagsire,0.9208699097944326,0.1489580767188917,0.3417633090332521,-0.24542621929801198,-0.25641152048691146,-1.1441889925839548,False
Espeon,-0.21394224277260174,-0.47431164735788056,-0.4725208181523278,1.760700389293552,0.8423528162353687,1.3801608231887996,False
Umbreon,0.9208699097944326,-0.47431164735788056,1.156047436218832,-0.3997436507281323,2.124244542411362,-0.13444906627485298,False
